요일구분,K,MCS,방문순서,충전소명,station_key,시간대,time_window_start,time_window_end,arrival_time,service_start,service_end,service_minutes,발생횟수,발생비율_%,profit,위도,경도,from_station_key
일요일,5,5,2,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,12시,12:38,13:13,12:38,12:38,13:13,35,10,19.2,19.2,37.56710245,127.0017882,훈련원공원
일요일,5,5,3,훈련원공원 노상공영주차장,훈련원공원,13시,13:36,13:56,13:36,13:36,13:55,19,10,19.2,19.2,37.56692913,127.0043893,을지로_신한은행앞
일요일,5,5,4,청계8가 노상공영주차장,청계8가,14시,14:28,14:52,14:28,14:28,14:52,24,14,26.9,26.9,37.56980089,127.0163871,훈련원공원
일요일,5,5,5,청계8가 노상공영주차장,청계8가,15시,15:33,16:05,15:33,15:33,16:05,32,14,26.9,26.9,37.56980089,127.0163871,청계8가
일요일,5,5,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:39,17:05,16:39,16:39,17:05,26,15,28.8,28.8,37.56896427,127.0020909,청계8가
일요일,5,5,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:29,19:01,18:29,18:29,19:01,32,11,21.2,21.2,37.56896427,127.0020909,청계3_코리아몰앞
일요일,5,5,8,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,21시,21:27,21:47,21:28,21:28,21:47,19,10,19.2,19.2,37.56680167,126.9966063,청계3_코리아몰앞
공휴일,1,1,1,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,06시,06:38,07:19,06:38,06:38,07:19,41,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,1,1,2,훈련원공원 노상공영주차장,훈련원공원,07시,07:43,08:05,07:43,07:43,08:05,22,3,20.0,20.0,37.56692913,127.0043893,기업은행_무교지점
공휴일,1,1,3,훈련원공원 노상공영주차장,훈련원공원,08시,08:41,09:21,08:41,08:41,09:20,39,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,1,1,4,훈련원공원 노상공영주차장,훈련원공원,09시,09:23,10:21,09:23,09:23,10:08,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,1,1,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:30,11:12,10:30,10:30,11:12,42,5,33.3,33.3,37.56896427,127.0020909,훈련원공원
공휴일,1,1,6,훈련원공원 노상공영주차장,훈련원공원,11시,11:11,12:23,11:20,11:20,12:05,45,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,1,1,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:14,13:22,12:23,12:23,13:08,45,7,46.7,46.7,37.56896427,127.0020909,훈련원공원
공휴일,1,1,8,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,13시,13:29,13:46,13:29,13:29,13:46,17,4,26.7,26.7,37.56710245,127.0017882,청계3_코리아몰앞
공휴일,1,1,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:28,14:58,14:28,14:28,14:58,30,9,60.0,60.0,37.56896427,127.0020909,을지로_신한은행앞
공휴일,1,1,10,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:44,16:08,15:44,15:44,16:08,24,7,46.7,46.7,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,1,1,11,훈련원공원 노상공영주차장,훈련원공원,16시,16:25,17:19,16:34,16:34,17:19,45,6,40.0,40.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,1,1,12,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:25,18:23,17:38,17:38,18:23,45,6,40.0,40.0,37.56896427,127.0020909,훈련원공원
공휴일,1,1,13,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:25,18:54,18:25,18:25,18:54,29,3,20.0,20.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,1,1,14,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:28,20:14,19:28,19:28,20:13,45,3,20.0,20.0,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,1,1,15,청계5 노상공영주차장,청계5,20시,20:30,20:48,20:30,20:30,20:48,18,4,26.7,26.7,37.5681412,127.0024362,기업은행_무교지점
공휴일,1,1,16,훈련원공원 노상공영주차장,훈련원공원,20시,20:13,21:57,20:54,20:54,21:39,45,4,26.7,26.7,37.56692913,127.0043893,청계5
공휴일,2,1,1,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,06시,06:38,07:19,06:38,06:38,07:19,41,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,2,1,2,훈련원공원 노상공영주차장,훈련원공원,07시,07:43,08:05,07:43,07:43,08:05,22,3,20.0,20.0,37.56692913,127.0043893,기업은행_무교지점
공휴일,2,1,3,훈련원공원 노상공영주차장,훈련원공원,08시,08:41,09:21,08:41,08:41,09:20,39,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,2,1,4,훈련원공원 노상공영주차장,훈련원공원,09시,09:23,10:21,09:23,09:23,10:08,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,2,1,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:30,11:12,10:30,10:30,11:12,42,5,33.3,33.3,37.56896427,127.0020909,훈련원공원
공휴일,2,1,6,훈련원공원 노상공영주차장,훈련원공원,11시,11:11,12:23,11:16,11:16,12:01,45,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,2,1,7,훈련원공원 노상공영주차장,훈련원공원,12시,12:19,13:42,12:26,12:26,13:11,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,2,1,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:10,13:59,13:14,13:14,13:59,45,4,26.7,26.7,37.56896427,127.0020909,훈련원공원
공휴일,2,1,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:28,14:58,14:28,14:28,14:58,30,9,60.0,60.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,2,1,10,훈련원공원 노상공영주차장,훈련원공원,15시,15:26,15:56,15:26,15:26,15:56,30,6,40.0,40.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,2,1,11,훈련원공원 노상공영주차장,훈련원공원,16시,16:25,17:19,16:34,16:34,17:19,45,6,40.0,40.0,37.56692913,127.0043893,훈련원공원
공휴일,2,1,12,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:25,18:23,17:38,17:38,18:23,45,6,40.0,40.0,37.56896427,127.0020909,훈련원공원
공휴일,2,1,13,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:25,18:54,18:25,18:25,18:54,29,3,20.0,20.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,2,1,14,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:28,20:14,19:28,19:28,20:13,45,3,20.0,20.0,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,2,1,15,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:34,21:13,20:34,20:34,21:13,39,4,26.7,26.7,37.56896427,127.0020909,기업은행_무교지점
공휴일,2,1,16,훈련원공원 노상공영주차장,훈련원공원,21시,21:30,21:42,21:30,21:30,21:42,12,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,2,2,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,08시,08:37,09:08,08:37,08:37,09:08,31,3,20.0,20.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,2,2,2,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,09시,09:11,09:56,09:11,09:11,09:56,45,3,20.0,20.0,37.56680167,126.9966063,청계3_코리아몰앞
공휴일,2,2,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,10시,10:09,10:46,10:09,10:09,10:46,37,3,20.0,20.0,37.56680167,126.9966063,을지로_하나은행앞
공휴일,2,2,4,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,11시,11:34,12:01,11:34,11:34,12:00,26,4,26.7,26.7,37.56710245,127.0017882,을지로_하나은행앞
공휴일,2,2,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:14,13:22,12:23,12:23,13:08,45,7,46.7,46.7,37.56896427,127.0020909,을지로_신한은행앞
공휴일,2,2,6,훈련원공원 노상공영주차장,훈련원공원,13시,13:30,14:06,13:30,13:30,14:06,36,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,2,2,7,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,14시,14:32,15:06,14:32,14:32,15:06,34,7,46.7,46.7,37.56710245,127.0017882,훈련원공원
공휴일,2,2,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:44,16:08,15:44,15:44,16:08,24,7,46.7,46.7,37.56896427,127.0020909,을지로_신한은행앞
공휴일,2,2,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:11,16:55,16:12,16:12,16:55,43,4,26.7,26.7,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,2,2,10,훈련원공원 노상공영주차장,훈련원공원,17시,17:35,18:30,17:37,17:37,18:22,45,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,2,2,11,훈련원공원 노상공영주차장,훈련원공원,18시,18:32,19:24,18:39,18:39,19:24,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,2,2,12,청계5 노상공영주차장,청계5,20시,20:30,20:48,20:30,20:30,20:48,18,4,26.7,26.7,37.5681412,127.0024362,훈련원공원
공휴일,2,2,13,훈련원공원 노상공영주차장,훈련원공원,20시,20:13,21:57,20:54,20:54,21:39,45,4,26.7,26.7,37.56692913,127.0043893,청계5
공휴일,3,1,1,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,06시,06:38,07:19,06:38,06:38,07:19,41,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,3,1,2,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,07시,07:56,08:42,07:56,07:56,08:41,45,2,13.3,13.3,37.56762877,126.9795662,기업은행_무교지점
공휴일,3,1,3,훈련원공원 노상공영주차장,훈련원공원,09시,09:23,10:21,09:23,09:23,10:08,45,4,26.7,26.7,37.56692913,127.0043893,기업은행_무교지점
공휴일,3,1,4,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,10시,10:25,11:34,10:25,10:25,11:10,45,2,13.3,13.3,37.56762877,126.9795662,훈련원공원
공휴일,3,1,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,11시,11:46,12:23,11:46,11:46,12:23,37,4,26.7,26.7,37.56896427,127.0020909,기업은행_무교지점
공휴일,3,1,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:14,13:22,12:23,12:23,13:08,45,7,46.7,46.7,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,3,1,7,훈련원공원 노상공영주차장,훈련원공원,13시,13:30,14:06,13:30,13:30,14:06,36,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,3,1,8,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,14시,14:32,15:06,14:32,14:32,15:06,34,7,46.7,46.7,37.56710245,127.0017882,훈련원공원
공휴일,3,1,9,훈련원공원 노상공영주차장,훈련원공원,15시,15:26,15:56,15:26,15:26,15:56,30,6,40.0,40.0,37.56692913,127.0043893,을지로_신한은행앞
공휴일,3,1,10,청계8가 노상공영주차장,청계8가,16시,16:08,16:31,16:08,16:08,16:31,23,3,20.0,20.0,37.56980089,127.0163871,훈련원공원
공휴일,3,1,11,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:25,18:23,17:38,17:38,18:23,45,6,40.0,40.0,37.56896427,127.0020909,청계8가
공휴일,3,1,12,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:25,18:54,18:25,18:25,18:54,29,3,20.0,20.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,3,1,13,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:28,20:14,19:28,19:28,20:13,45,3,20.0,20.0,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,3,1,14,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:34,21:13,20:34,20:34,21:13,39,4,26.7,26.7,37.56896427,127.0020909,기업은행_무교지점
공휴일,3,1,15,훈련원공원 노상공영주차장,훈련원공원,21시,21:30,21:42,21:30,21:30,21:42,12,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,3,2,1,훈련원공원 노상공영주차장,훈련원공원,08시,08:41,09:21,08:41,08:41,09:20,39,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,3,2,2,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,10시,10:09,10:46,10:09,10:09,10:46,37,3,20.0,20.0,37.56680167,126.9966063,훈련원공원
공휴일,3,2,3,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,11시,11:34,12:01,11:34,11:34,12:00,26,4,26.7,26.7,37.56710245,127.0017882,을지로_하나은행앞
공휴일,3,2,4,훈련원공원 노상공영주차장,훈련원공원,12시,12:19,13:42,12:26,12:26,13:11,45,4,26.7,26.7,37.56692913,127.0043893,을지로_신한은행앞
공휴일,3,2,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:10,13:59,13:14,13:14,13:59,45,4,26.7,26.7,37.56896427,127.0020909,훈련원공원
공휴일,3,2,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:28,14:58,14:28,14:28,14:58,30,9,60.0,60.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,3,2,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:44,16:08,15:44,15:44,16:08,24,7,46.7,46.7,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,3,2,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:11,16:55,16:12,16:12,16:55,43,4,26.7,26.7,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,3,2,9,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,17시,17:30,18:50,17:34,17:34,18:19,45,3,20.0,20.0,37.56680167,126.9966063,청계3_코리아몰앞
공휴일,3,2,10,훈련원공원 노상공영주차장,훈련원공원,20시,20:13,21:57,20:54,20:54,21:39,45,4,26.7,26.7,37.56692913,127.0043893,을지로_하나은행앞
공휴일,3,3,1,훈련원공원 노상공영주차장,훈련원공원,07시,07:43,08:05,07:43,07:43,08:05,22,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,3,3,2,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,08시,08:37,09:08,08:37,08:37,09:08,31,3,20.0,20.0,37.56896427,127.0020909,훈련원공원
공휴일,3,3,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,09시,09:11,09:56,09:11,09:11,09:56,45,3,20.0,20.0,37.56680167,126.9966063,청계3_코리아몰앞
공휴일,3,3,4,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:30,11:12,10:30,10:30,11:12,42,5,33.3,33.3,37.56896427,127.0020909,을지로_하나은행앞
공휴일,3,3,5,훈련원공원 노상공영주차장,훈련원공원,11시,11:11,12:23,11:16,11:16,12:01,45,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,3,3,6,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,12시,12:42,13:00,12:42,12:42,13:00,18,3,20.0,20.0,37.56680167,126.9966063,훈련원공원
공휴일,3,3,7,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,13시,13:29,13:46,13:29,13:29,13:46,17,4,26.7,26.7,37.56710245,127.0017882,을지로_하나은행앞
공휴일,3,3,8,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,13시,13:41,14:34,13:49,13:49,14:34,45,7,46.7,46.7,37.56680167,126.9966063,을지로_신한은행앞
공휴일,3,3,9,청계5 노상공영주차장,청계5,15시,15:45,15:52,15:45,15:45,15:52,7,3,20.0,20.0,37.5681412,127.0024362,을지로_하나은행앞
공휴일,3,3,10,훈련원공원 노상공영주차장,훈련원공원,16시,16:25,17:19,16:34,16:34,17:19,45,6,40.0,40.0,37.56692913,127.0043893,청계5
공휴일,3,3,11,훈련원공원 노상공영주차장,훈련원공원,17시,17:35,18:30,17:37,17:37,18:22,45,3,20.0,20.0,37.56692913,127.0043893,훈련원공원
공휴일,3,3,12,훈련원공원 노상공영주차장,훈련원공원,18시,18:32,19:24,18:39,18:39,19:24,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,3,3,13,청계5 노상공영주차장,청계5,20시,20:30,20:48,20:30,20:30,20:48,18,4,26.7,26.7,37.5681412,127.0024362,훈련원공원
공휴일,4,1,1,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,06시,06:38,07:19,06:38,06:38,07:19,41,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,4,1,2,훈련원공원 노상공영주차장,훈련원공원,07시,07:43,08:05,07:43,07:43,08:05,22,3,20.0,20.0,37.56692913,127.0043893,기업은행_무교지점
공휴일,4,1,3,훈련원공원 노상공영주차장,훈련원공원,09시,09:23,10:21,09:23,09:23,10:08,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,4,1,4,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,10시,10:25,11:34,10:25,10:25,11:10,45,2,13.3,13.3,37.56762877,126.9795662,훈련원공원
공휴일,4,1,5,훈련원공원 노상공영주차장,훈련원공원,11시,11:11,12:23,11:20,11:20,12:05,45,4,26.7,26.7,37.56692913,127.0043893,기업은행_무교지점
공휴일,4,1,6,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,12시,12:42,13:00,12:42,12:42,13:00,18,3,20.0,20.0,37.56680167,126.9966063,훈련원공원
공휴일,4,1,7,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,13시,13:40,14:16,13:40,13:40,14:16,36,2,13.3,13.3,37.56762877,126.9795662,을지로_하나은행앞
공휴일,4,1,8,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,14시,14:32,15:06,14:32,14:32,15:06,34,7,46.7,46.7,37.56710245,127.0017882,기업은행_무교지점
공휴일,4,1,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:44,16:08,15:44,15:44,16:08,24,7,46.7,46.7,37.56896427,127.0020909,을지로_신한은행앞
공휴일,4,1,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,17시,17:44,19:04,17:44,17:44,18:29,45,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,4,1,11,청계5 노상공영주차장,청계5,20시,20:30,20:48,20:30,20:30,20:48,18,4,26.7,26.7,37.5681412,127.0024362,기업은행_무교지점
공휴일,4,2,1,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,07시,07:56,08:42,07:56,07:56,08:41,45,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,4,2,2,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,09시,09:11,09:56,09:11,09:11,09:56,45,3,20.0,20.0,37.56680167,126.9966063,기업은행_무교지점
공휴일,4,2,3,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:30,11:12,10:30,10:30,11:12,42,5,33.3,33.3,37.56896427,127.0020909,을지로_하나은행앞
공휴일,4,2,4,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,12시,12:23,12:45,12:23,12:23,12:45,22,3,20.0,20.0,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,4,2,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:10,13:59,13:14,13:14,13:59,45,4,26.7,26.7,37.56896427,127.0020909,기업은행_무교지점
공휴일,4,2,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:28,14:58,14:28,14:28,14:58,30,9,60.0,60.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,4,2,7,훈련원공원 노상공영주차장,훈련원공원,15시,15:26,15:56,15:26,15:26,15:56,30,6,40.0,40.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,4,2,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:11,16:55,16:12,16:12,16:55,43,4,26.7,26.7,37.56896427,127.0020909,훈련원공원
공휴일,4,2,9,훈련원공원 노상공영주차장,훈련원공원,17시,17:35,18:30,17:37,17:37,18:22,45,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,4,2,10,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:25,18:54,18:25,18:25,18:54,29,3,20.0,20.0,37.56896427,127.0020909,훈련원공원
공휴일,4,2,11,훈련원공원 노상공영주차장,훈련원공원,21시,21:30,21:42,21:30,21:30,21:42,12,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,4,3,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,08시,08:37,09:08,08:37,08:37,09:08,31,3,20.0,20.0,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,4,3,2,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,10시,10:09,10:46,10:09,10:09,10:46,37,3,20.0,20.0,37.56680167,126.9966063,청계3_코리아몰앞
공휴일,4,3,3,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,11시,11:46,12:23,11:46,11:46,12:23,37,4,26.7,26.7,37.56896427,127.0020909,을지로_하나은행앞
공휴일,4,3,4,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:14,13:22,12:23,12:23,13:08,45,7,46.7,46.7,37.56896427,127.0020909,청계3_코리아몰앞
공휴일,4,3,5,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,13시,13:29,13:46,13:29,13:29,13:46,17,4,26.7,26.7,37.56710245,127.0017882,청계3_코리아몰앞
공휴일,4,3,6,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,13시,13:41,14:34,13:49,13:49,14:34,45,7,46.7,46.7,37.56680167,126.9966063,을지로_신한은행앞
공휴일,4,3,7,청계8가 노상공영주차장,청계8가,16시,16:08,16:31,16:08,16:08,16:31,23,3,20.0,20.0,37.56980089,127.0163871,을지로_하나은행앞
공휴일,4,3,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:25,18:23,17:38,17:38,18:23,45,6,40.0,40.0,37.56896427,127.0020909,청계8가
공휴일,4,3,9,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:28,20:14,19:28,19:28,20:13,45,3,20.0,20.0,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,4,3,10,훈련원공원 노상공영주차장,훈련원공원,20시,20:13,21:57,20:54,20:54,21:39,45,4,26.7,26.7,37.56692913,127.0043893,기업은행_무교지점
공휴일,4,4,1,훈련원공원 노상공영주차장,훈련원공원,08시,08:41,09:21,08:41,08:41,09:20,39,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,4,4,2,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,11시,11:34,12:01,11:34,11:34,12:00,26,4,26.7,26.7,37.56710245,127.0017882,훈련원공원
공휴일,4,4,3,훈련원공원 노상공영주차장,훈련원공원,12시,12:19,13:42,12:26,12:26,13:11,45,4,26.7,26.7,37.56692913,127.0043893,을지로_신한은행앞
공휴일,4,4,4,훈련원공원 노상공영주차장,훈련원공원,13시,13:30,14:06,13:30,13:30,14:06,36,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,4,4,5,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,14시,14:19,15:04,14:19,14:19,15:04,45,5,33.3,33.3,37.56680167,126.9966063,훈련원공원
공휴일,4,4,6,청계5 노상공영주차장,청계5,15시,15:45,15:52,15:45,15:45,15:52,7,3,20.0,20.0,37.5681412,127.0024362,을지로_하나은행앞
공휴일,4,4,7,훈련원공원 노상공영주차장,훈련원공원,16시,16:25,17:19,16:34,16:34,17:19,45,6,40.0,40.0,37.56692913,127.0043893,청계5
공휴일,4,4,8,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,17시,17:30,18:50,17:34,17:34,18:19,45,3,20.0,20.0,37.56680167,126.9966063,훈련원공원
공휴일,4,4,9,훈련원공원 노상공영주차장,훈련원공원,18시,18:32,19:24,18:39,18:39,19:24,45,4,26.7,26.7,37.56692913,127.0043893,을지로_하나은행앞
공휴일,4,4,10,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:34,21:13,20:34,20:34,21:13,39,4,26.7,26.7,37.56896427,127.0020909,훈련원공원
공휴일,5,1,1,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,06시,06:38,07:19,06:38,06:38,07:19,41,2,13.3,13.3,37.56762877,126.9795662,청계3_코리아몰앞
공휴일,5,1,2,훈련원공원 노상공영주차장,훈련원공원,07시,07:43,08:05,07:43,07:43,08:05,22,3,20.0,20.0,37.56692913,127.0043893,기업은행_무교지점
공휴일,5,1,3,훈련원공원 노상공영주차장,훈련원공원,08시,08:41,09:21,08:41,08:41,09:20,39,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,5,1,4,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,10시,10:25,11:34,10:25,10:25,11:10,45,2,13.3,13.3,37.56762877,126.9795662,훈련원공원
공휴일,5,1,5,훈련원공원 노상공영주차장,훈련원공원,11시,11:11,12:23,11:20,11:20,12:05,45,4,26.7,26.7,37.56692913,127.0043893,기업은행_무교지점
공휴일,5,1,6,훈련원공원 노상공영주차장,훈련원공원,12시,12:19,13:42,12:26,12:26,13:11,45,4,26.7,26.7,37.56692913,127.0043893,훈련원공원
공휴일,5,1,7,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,13시,13:40,14:16,13:40,13:40,14:16,36,2,13.3,13.3,37.56762877,126.9795662,훈련원공원
공휴일,5,1,8,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,14시,14:15,15:05,14:20,14:20,15:05,45,4,26.7,26.7,37.56762877,126.9795662,기업은행_무교지점
공휴일,5,1,9,훈련원공원 노상공영주차장,훈련원공원,15시,15:26,15:56,15:26,15:26,15:56,30,6,40.0,40.0,37.56692913,127.0043893,기업은행_무교지점
공휴일,5,1,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,17시,17:44,19:04,17:44,17:44,18:29,45,2,13.3,13.3,37.56762877,126.9795662,훈련원공원
공휴일,5,1,11,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:34,21:13,20:34,20:34,21:13,39,4,26.7,26.7,37.56896427,127.0020909,기업은행_무교지점
공휴일,5,1,12,훈련원공원 노상공영주차장,훈련원공원,21시,21:30,21:42,21:30,21:30,21:42,12,3,20.0,20.0,37.56692913,127.0043893,청계3_코리아몰앞
공휴일,5,2,1,훈련원공원 노상공영주차장,훈련원공원,09시,09:23,10:21,09:23,09:23,10:08,45,4,26.7,26.7,37.56692913,127.0043893,청계3_코리아몰앞
